年度,樹木ID,緯度,経度,施設区分,種類,備考,所在地
2025,BGQ-9994,35.6974069165626,139.649962388902,街路樹,シラカシ,,梅里1-8
2025,RRC-7418,35.6973977776737,139.649967194457,街路樹,シラカシ,,梅里1-8
2025,TTM-6769,35.6973789443404,139.649975861124,街路樹,シラカシ,,梅里1-8
2025,LXE-6614,35.6973156943404,139.650006083346,街路樹,シラカシ,,梅里1-8
2025,MIZ-6212,35.6973712776737,139.649980000013,街路樹,シキミ,,梅里1-8
2025,QYN-9031,35.6973643332293,139.649982861125,街路樹,ムクゲ,,梅里1-8
2025,YMX-3867,35.6973490832293,139.649990611124,街路樹,カエデ,,梅里1-8
2025,FUU-8452,35.697343999896,139.649992333347,街路樹,アオキ,,梅里1-8
2025,TUJ-0023,35.6973391110071,139.649995527791,街路樹,ミツバウツギ,,梅里1-8
2025,XJB-7366,35.6973319443404,139.649998361124,街路樹,シキミ,,梅里1-8
2025,RPV-1917,35.6973251387848,139.650002361124,街路樹,ツバキ,,梅里1-8
2025,UMY-1868,35.6973016665626,139.650012694458,街路樹,ヒメウツギ,,梅里1-8
2025,YMK-2006,35.697296499896,139.650015027791,街路樹,ビワ,,梅里1-8
2025,SGY-2469,35.697291499896,139.650018027791,街路樹,シキミ,,梅里1-8
2025,QFJ-6009,35.6972848610071,139.650020027791,街路樹,サザンカ,,梅里1-8
2025,HYB-7866,35.6972776387849,139.650024527791,街路樹,ハマナス,,梅里1-8
2025,FCG-3277,35.6972693887849,139.650027416681,街路樹,コバノチョウエンエノキ,,梅里1-8
2025,PZG-8607,35.6973274443407,139.649968694458,街路樹,ケヤキ,,梅里1-8
2025,VQE-2816,35.6953594443263,139.651494888901,街路樹,ハナミズキ,,梅里1-2
2025,HOI-3788,35.6953590276601,139.651462638902,街路樹,ハナミズキ,,梅里1-2
2025,XYI-3766,35.6953378609976,139.651200555572,街路樹,ハナミズキ,,梅里1-2
2025,AEY-9121,35.6953230832216,139.651088000019,街路樹,ハナミズキ,,梅里1-2
2025,CZU-9563,35.6845780554714,139.65431211105,街路樹,エノキ,,堀ノ内1-7
2025,LXL-2613,35.6845694443602,139.65430561105,街路樹,キンポウジュ,,堀ノ内1-7
2025,AFK-7922,35.6845206388044,139.654254527717,街路樹,ビワ,,堀ノ内1-7
2025,HBT-5402,35.684508916582,139.654240027717,街路樹,ミカン,,堀ノ内1-7
2025,BVA-8020,35.6844985276931,139.654202666606,街路樹,シュロ,,堀ノ内1-7
2025,FVH-8300,35.6845032776931,139.654190638827,街路樹,ミカン,,堀ノ内1-7
2025,JXF-9052,35.6845085832488,139.654183222161,街路樹,ツバキ,,堀ノ内1-7
2025,JLV-0902,35.6845136110266,139.654176944383,街路樹,ツバキ,,堀ノ内1-7
2025,DZC-7756,35.6845183888044,139.654163944383,街路樹,エノキ,,堀ノ内1-7
2025,VZG-2515,35.6779282499235,139.621510444487,区管理外樹木,コブシ,,高井戸東1-3
2025,HDI-0284,35.6755253331176,139.631489166717,街路樹,モミジ,,下高井戸3-32
2025,GHO-4781,35.6756086664469,139.631730250051,街路樹,ツバキ,,下高井戸3-32
2025,SPX-1092,35.6756141108911,139.63174438894,街路樹,ビワ,,下高井戸3-32
2025,VCH-4739,35.6756187775574,139.631758972274,街路樹,キンモクセイ,,下高井戸3-32
2025,GRY-7369,35.6756253331128,139.631777194496,街路樹,サザンカ,,下高井戸3-32
2025,QKX-7051,35.6756338608901,139.631801166718,街路樹,クチナシ,,下高井戸3-32
2025,FLV-5498,35.6756381664455,139.631811777829,街路樹,シュロ,,下高井戸3-32
2025,SXO-5808,35.6756428331119,139.631824916718,街路樹,ヒメリンゴ,,下高井戸3-32
2025,KID-3465,35.6756499997783,139.631844805607,街路樹,ミカン,,下高井戸3-32
2025,COG-6329,35.6756662775552,139.631889750052,街路樹,サクラ,,下高井戸3-32
2025,TOS-2468,35.6757151386641,139.632025305607,街路樹,ネズミモチ,,下高井戸3-32
2025,WNJ-0866,35.675655499778,139.631860500052,街路樹,サクラ,,下高井戸3-32
2025,TXA-0706,35.6756297220014,139.631789972274,街路樹,シキミ,,下高井戸3-32
2025,YKV-4805,35.6766133608636,139.633437916718,街路樹,ムクノキ,,浜田山1-16
2025,DZH-6349,35.6766949164207,139.633346194494,街路樹,サクラ,,浜田山1-16
2025,SYY-6767,35.6858621386533,139.598273277844,区管理外樹木,サクラ,,久我山3-21
2025,WXD-4198,35.6940042221631,139.601400416648,公園管理樹木,サルスベリ,,宮前5-15
2025,IHH-1301,35.6938928888278,139.601390416649,公園管理樹木,マテバシイ,,宮前5-15
2025,QSI-8675,35.693811583271,139.601320138871,公園管理樹木,ヒメシャラ,,宮前5-15
2025,TMW-6527,35.6937415277142,139.601330111094,公園管理樹木,シラカシ,,宮前5-15
2025,CAG-5244,35.6937316943807,139.601327638873,公園管理樹木,マテバシイ,,宮前5-15
2025,DXA-7955,35.6936705554909,139.601264388873,公園管理樹木,エゴノキ,,宮前5-15
2025,UWM-3536,35.6934615277094,139.601183083319,公園管理樹木,コブシ,,宮前5-15
2025,GGK-9508,35.6933825277081,139.601154888875,公園管理樹木,エンジュ,,宮前5-15
2025,LQV-3335,35.6933659443744,139.601147722208,公園管理樹木,ケヤキ,,宮前5-15
2025,ZVE-0254,35.6933391110406,139.601137083319,公園管理樹木,マツ,,宮前5-15
2025,FOU-9882,35.6932491943723,139.601105305543,公園管理樹木,マツ,,宮前5-15
2025,WLO-3589,35.6932242499275,139.60109322221,公園管理樹木,サクラ,,宮前5-15
2025,AED-7943,35.693192361038,139.601082694432,公園管理樹木,カエデ,,宮前5-15
2025,WMX-0915,35.6931706388153,139.60107247221,公園管理樹木,サクラ,,宮前5-15
2025,XDF-2843,35.669989888669,139.643919638963,街路樹,ケヤキ,,永福1-7
2025,GNV-0569,35.6699001108923,139.643933000076,街路樹,ケヤキ,,永福1-7
2025,AIQ-6186,35.6698114164494,139.643946777852,街路樹,ケヤキ,,永福1-7
2025,NLI-2378,35.6697209997845,139.643960583407,街路樹,ケヤキ,,永福1-7
2025,VTZ-9621,35.6695666386761,139.643987083406,街路樹,ケヤキ,,永福1-7
2025,NSW-7187,35.6699541664465,139.643925638963,街路樹,シキミ,,永福1-7
2025,CQC-6704,35.6790550554551,139.623878638934,街路樹,クヌギ,,高井戸東1-31
2025,PFO-9508,35.6791052498997,139.623881500045,街路樹,イヌシデ,,高井戸東1-31
2025,MSL-8355,35.6791749443443,139.623892666712,街路樹,イヌシデ,,高井戸東1-31
2025,VRA-0749,35.6792579999002,139.623905083379,街路樹,イヌシデ,,高井戸東1-31
2025,KWQ-4497,35.6793201387892,139.623916277823,街路樹,イヌシデ,,高井戸東1-31
2025,AUF-4902,35.6793537499004,139.623921111157,街路樹,イヌシデ,,高井戸東1-31
2025,ZMO-9738,35.679439083234,139.623933833379,街路樹,イヌシデ,,高井戸東1-31
2025,BFY-3498,35.6794753054563,139.623937944491,街路樹,イヌシデ,,高井戸東1-31
2025,EXX-4173,35.6795304165676,139.623944416712,街路樹,イヌシデ,,高井戸東1-31
2025,QFK-9557,35.6796097499013,139.623955138934,街路樹,イヌシデ,,高井戸東1-31
2025,SGV-6829,35.6796433887902,139.623961305601,街路樹,イヌシデ,,高井戸東1-31
2025,EVV-8062,35.6797416665683,139.623973527823,街路樹,イヌシデ,,高井戸東1-31
2025,CKK-0942,35.679819611013,139.623987916712,街路樹,イヌシデ,,高井戸東1-31
2025,DAY-5505,35.6798547776798,139.623990305602,街路樹,イヌシデ,,高井戸東1-31
2025,WLY-7903,35.6800359721248,139.624015472268,街路樹,イヌシデ,,高井戸東1-31
2025,ZVL-9192,35.6802486387921,139.624045166712,街路樹,イヌシデ,,高井戸東1-31
2025,HPN-3010,35.6802824999033,139.624049611157,街路樹,イヌシデ,,高井戸東1-31
2025,ZDL-8822,35.6803596387924,139.624059555602,街路樹,イヌシデ,,高井戸東1-31
2025,BLZ-7243,35.680434361015,139.624066833379,街路樹,イヌシデ,,高井戸東1-31
2025,JIC-0144,35.6805064721262,139.624079222268,街路樹,イヌシデ,,高井戸東1-31
2025,UAW-8235,35.6805581665709,139.62408783338,街路樹,イヌシデ,,高井戸東1-31
2025,DLV-4957,35.6805994443488,139.624093527824,街路樹,イヌシデ,,高井戸東1-31
2025,NZU-2594,35.6806654443489,139.624101611158,街路樹,クヌギ,,高井戸東1-31
2025,YAS-4077,35.6807877221272,139.624119361158,街路樹,ヤマボウシ,,高井戸東1-31
2025,YLX-5400,35.6808756943497,139.624129388935,街路樹,クヌギ,,高井戸東1-31
2025,VAS-3036,35.6809130832387,139.624135888936,街路樹,イヌシデ,,高井戸東1-31
2025,ZJT-6064,35.6810461387947,139.624152194491,街路樹,コナラ,,高井戸東1-31
2025,CVL-4486,35.6811115832394,139.62416258338,街路樹,クヌギ,,高井戸東1-31
2025,ZTR-9090,35.6811480832394,139.624167305602,街路樹,コナラ,,高井戸東1-31
2025,LRQ-9782,35.681203527684,139.624176388936,街路樹,イヌシデ,,高井戸東1-31
2025,RWC-7442,35.6812973887954,139.624187777825,街路樹,イヌシデ,,高井戸東1-31
2025,UEY-6506,35.6813367776845,139.624190861158,街路樹,イヌシデ,,高井戸東1-31
2025,XQC-7948,35.6814553054626,139.624209611158,街路樹,ヤマボウシ,,高井戸東1-31
2025,SPX-1139,35.6815348887962,139.62422308338,街路樹,コナラ,,高井戸東1-31
2025,HYP-7005,35.6816213887965,139.624236277824,街路樹,コナラ,,高井戸東1-31
2025,WFO-8638,35.6816831110189,139.624242277825,街路樹,イヌシデ,,高井戸東1-31
2025,BVK-3690,35.6817634443525,139.624254111158,街路樹,イヌシデ,,高井戸東1-31
2025,LOS-9749,35.681804888797,139.624258194492,街路樹,クヌギ,,高井戸東1-31
2025,KBD-8471,35.6817440276842,139.624351666714,街路樹,イヌシデ,,高井戸東1-31
2025,ZCA-3455,35.6816599443507,139.62433897227,街路樹,ヤマボウシ,,高井戸東1-31
